Flow_ID,Node_ID,Protocol,Distance_m,RSRP_dBm,SINR_dB,Dur,RunTime,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,sMeanPktSz,dMeanPktSz,Rate,SrcRate,DstRate,Load,sTtl,dTtl,SrcWin,DstWin,TcpRtt,SynAck,AckDat,Offset,Loss,pLoss,Attack_Type,Attack_Tool,Label,Label_Binary
680,UE_2,tcp,235.5,-52.92,41.54,2.155,2.155,385,46,339,491160,4186,486974,91,1436.5,178.65,21.35,157.31,1823331.79,64,64,131072,131072,0.0227,0.0114,0.0114,477,1,0.05,Benign,None,Benign,0
2645,UE_6,tcp,321,-52.37,39.82,2.343,2.343,86,42,44,41510,14230,27280,338.8,620,36.71,17.93,18.78,141732.82,64,64,65535,65535,0.0325,0.0163,0.0163,449,0,0,Benign,None,Benign,0
76,UE_1,tcp,146.1,-44.55,48.78,3.389,3.389,74,28,46,55427,6143,49284,219.4,1071.4,21.84,8.26,13.57,130839.78,64,64,65535,65535,0.0226,0.0113,0.0113,185,0,0,Benign,None,Benign,0
4025,UE_9,tcp,409.2,-55.12,38.68,0.0023,0.0023,1,1,0,44,44,0,44,0,434.78,434.78,0,153043.48,56,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
4741,UE_10,tcp,440.7,-54.49,38.96,43.6,43.6,25,13,12,997,517,480,39.8,40,0.57,0.3,0.28,182.94,64,64,512,16384,0.1416,0.085,0.0566,128,0,0,SlowrateDoS,Slowloris,Malicious,1
2630,UE_6,tcp,321,-51.36,38.77,0.877,0.877,42,18,24,21443,6059,15384,336.6,641,47.89,20.52,27.37,195603.19,64,64,65535,65535,0.031,0.0155,0.0155,282,0,0,Benign,None,Benign,0
3013,UE_7,tcp,413,-60.03,33.35,0.0255,0.0255,989,989,0,39560,39560,0,40,0,38784.31,38784.31,0,12410980.39,128,0,1024,0,0,0,0,0,989,100,SYNFlood,Hping3,Malicious,1
2358,UE_5,tcp,309,-52.6,39.68,7.77,7.77,766,88,678,995512,5632,989880,64,1460,98.58,11.33,87.26,1024980.18,64,64,262144,262144,0.0191,0.0096,0.0096,422,0,0,Benign,None,Benign,0
2866,UE_6,tcp,321,-51.46,41.2,0.95,0.95,72,34,38,35884,11587,24297,340.8,639.4,75.79,35.79,40,302181.05,64,64,65535,65535,0.0209,0.0105,0.0105,194,0,0,Benign,None,Benign,0
1517,UE_4,udp,116.4,-40.37,51.16,0.224,0.224,4,2,2,288,166,122,83,60.9,17.86,8.93,8.93,10285.71,64,64,0,0,0,0,0,151,1,0.05,Benign,None,Benign,0
4865,UE_10,tcp,440.7,-54.7,38.51,62.45,62.45,13,9,4,497,337,160,37.4,40,0.21,0.14,0.06,63.67,64,64,512,16384,0.1762,0.1057,0.0705,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1390,UE_3,udp,127.5,-40.89,50.91,2.175,2.175,189,92,97,32742,16339,16403,177.6,169.1,86.9,42.3,44.6,120430.34,64,64,0,0,0,0,0,131,0,0,Benign,None,Benign,0
1507,UE_4,udp,116.4,-39.61,51.88,0.214,0.214,4,3,1,298,244,54,81.4,53.9,18.69,14.02,4.67,11140.19,64,64,0,0,0,0,0,467,0,0,Benign,None,Benign,0
3460,UE_7,tcp,413,-59.54,34,0.0787,0.0787,442,442,0,17680,17680,0,40,0,5616.26,5616.26,0,1797204.57,128,0,1024,0,0,0,0,0,442,100,SYNFlood,Hping3,Malicious,1
496,UE_1,tcp,146.1,-45.05,48.68,3.763,3.763,61,25,36,49116,4933,44183,197.3,1227.3,16.21,6.64,9.57,104418.81,64,64,65535,65535,0.0252,0.0126,0.0126,173,0,0,Benign,None,Benign,0
1786,UE_4,udp,116.4,-40.79,52.1,0.088,0.088,3,1,2,184,78,106,77.6,53,34.09,11.36,22.73,16727.27,64,64,0,0,0,0,0,219,0,0,Benign,None,Benign,0
2559,UE_6,tcp,321,-51.39,39.64,1.82,1.82,72,42,30,34831,15784,19047,375.8,634.9,39.56,23.08,16.48,153103.3,64,64,65535,65535,0.039,0.0195,0.0195,156,0,0,Benign,None,Benign,0
4030,UE_9,tcp,409.2,-54.54,38.24,0.0038,0.0038,2,1,1,84,44,40,44,40,526.32,263.16,263.16,176842.11,52,55,1024,0,0.0101,0,0,0,0,0,SYNScan,Nmap,Malicious,1
1637,UE_4,udp,116.4,-40.07,52.48,0.088,0.088,3,1,2,203,89,114,89.4,57.2,34.09,11.36,22.73,18454.55,64,64,0,0,0,0,0,488,0,0,Benign,None,Benign,0
1792,UE_4,udp,116.4,-40.67,52.39,0.068,0.068,5,3,2,382,262,120,87.3,60.2,73.53,44.12,29.41,44941.18,64,64,0,0,0,0,0,435,0,0,Benign,None,Benign,0
2197,UE_5,tcp,309,-53.37,40.29,11.816,11.816,604,60,544,798080,3840,794240,64,1460,51.12,5.08,46.04,540338.52,64,64,262144,262144,0.0256,0.0128,0.0128,505,0,0,Benign,None,Benign,0
298,UE_1,tcp,146.1,-44.23,47.87,1.727,1.727,64,19,45,55969,3485,52484,183.4,1166.3,37.06,11,26.06,259265.78,64,64,65535,65535,0.0271,0.0136,0.0136,339,0,0,Benign,None,Benign,0
905,UE_2,tcp,235.5,-53,40.4,3.781,3.781,499,66,433,587066,6673,580393,101.1,1340.4,131.98,17.46,114.52,1242139.12,64,64,131072,131072,0.0192,0.0096,0.0096,183,1,0.05,Benign,None,Benign,0
4221,UE_9,tcp,409.2,-55.95,39.82,0.0035,0.0035,2,1,1,84,44,40,44,40,571.43,285.71,285.71,192000,58,55,1024,0,0.0138,0,0,0,0,0,SYNScan,Nmap,Malicious,1
165,UE_1,tcp,146.1,-43.8,47.68,4.012,4.012,85,32,53,57800,7328,50472,229,952.3,21.19,7.98,13.21,115254.24,64,64,65535,65535,0.0174,0.0087,0.0087,442,0,0,Benign,None,Benign,0
3852,UE_8,udp,403.8,-51.66,40.3,0.324,0.324,2454,2454,0,2286637,2286637,0,931.8,0,7574.07,7574.07,0,56460172.84,64,0,0,0,0,0,0,0,1963,80,UDPFlood,Hping3,Malicious,1
4819,UE_10,tcp,440.7,-55.25,38.97,44.42,44.42,27,18,9,823,463,360,25.7,40,0.61,0.41,0.2,148.22,64,64,512,16384,0.2131,0.1279,0.0852,128,0,0,SlowrateDoS,Slowloris,Malicious,1
2504,UE_6,tcp,321,-51.78,40.27,1.957,1.957,65,33,32,25478,10969,14509,332.4,453.4,33.21,16.86,16.35,104151.25,64,64,65535,65535,0.0219,0.011,0.011,245,1,0.05,Benign,None,Benign,0
2904,UE_6,tcp,321,-52.34,39.84,1.928,1.928,71,42,29,35694,15855,19839,377.5,684.1,36.83,21.78,15.04,148107.88,64,64,65535,65535,0.025,0.0125,0.0125,234,1,0.05,Benign,None,Benign,0
4784,UE_10,tcp,440.7,-53.87,39.72,37.52,37.52,18,14,4,650,490,160,35,40,0.48,0.37,0.11,138.59,64,64,512,16384,0.1093,0.0656,0.0437,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3643,UE_8,udp,403.8,-52.12,40.54,0.148,0.148,1588,1588,0,1512570,1512570,0,952.5,0,10729.73,10729.73,0,81760540.54,64,0,0,0,0,0,0,0,1270,80,UDPFlood,Hping3,Malicious,1
1506,UE_4,udp,116.4,-40.77,51.66,0.178,0.178,5,3,2,381,265,116,88.3,57.9,28.09,16.85,11.24,17123.6,64,64,0,0,0,0,0,285,1,0.05,Benign,None,Benign,0
1431,UE_3,udp,127.5,-42.13,51.4,3.887,3.887,283,144,139,49514,25258,24256,175.4,174.5,72.81,37.05,35.76,101906.87,64,64,0,0,0,0,0,263,0,0,Benign,None,Benign,0
1632,UE_4,udp,116.4,-40.69,51.96,0.246,0.246,5,3,2,351,254,97,84.6,48.5,20.33,12.2,8.13,11414.63,64,64,0,0,0,0,0,215,1,0.05,Benign,None,Benign,0
2751,UE_6,tcp,321,-51.99,40.23,2.762,2.762,64,17,47,38523,7381,31142,434.2,662.6,23.17,6.15,17.02,111580.01,64,64,65535,65535,0.0449,0.0225,0.0225,313,0,0,Benign,None,Benign,0
2757,UE_6,tcp,321,-51.81,39.49,1.028,1.028,44,19,25,23825,7117,16708,374.6,668.3,42.8,18.48,24.32,185408.56,64,64,65535,65535,0.0252,0.0126,0.0126,257,0,0,Benign,None,Benign,0
1069,UE_3,udp,127.5,-42.28,51.16,2.217,2.217,241,123,118,41369,22029,19340,179.1,163.9,108.71,55.48,53.23,149279.21,64,64,0,0,0,0,0,155,1,0.05,Benign,None,Benign,0
2015,UE_5,tcp,309,-52.98,40.56,4.389,4.389,953,95,858,1258760,6080,1252680,64,1460,217.13,21.65,195.49,2294390.52,64,64,262144,262144,0.0223,0.0112,0.0112,313,0,0,Benign,None,Benign,0
1908,UE_4,udp,116.4,-40.15,52.49,0.08,0.08,3,2,1,237,174,63,87,63.2,37.5,25,12.5,23700,64,64,0,0,0,0,0,391,1,0.05,Benign,None,Benign,0
861,UE_2,tcp,235.5,-52.37,40.98,4.018,4.018,506,71,435,584352,6063,578289,85.4,1329.4,125.93,17.67,108.26,1163468.39,64,64,131072,131072,0.0143,0.0072,0.0072,400,0,0,Benign,None,Benign,0
4487,UE_9,tcp,409.2,-54.48,38.9,0.0034,0.0034,1,1,0,44,44,0,44,0,294.12,294.12,0,103529.41,54,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
2379,UE_5,tcp,309,-53.41,39.63,6.076,6.076,503,69,434,638056,4416,633640,64,1460,82.78,11.36,71.43,840100.07,64,64,262144,262144,0.0128,0.0064,0.0064,187,0,0,Benign,None,Benign,0
2754,UE_6,tcp,321,-52.49,40.07,1.449,1.449,47,19,28,21708,6946,14762,365.6,527.2,32.44,13.11,19.32,119850.93,64,64,65535,65535,0.0364,0.0182,0.0182,504,0,0,Benign,None,Benign,0
4341,UE_9,tcp,409.2,-55.34,39.46,0.0027,0.0027,1,1,0,44,44,0,44,0,370.37,370.37,0,130370.37,54,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1654,UE_4,udp,116.4,-40.62,52.43,0.237,0.237,5,3,2,385,274,111,91.4,55.5,21.1,12.66,8.44,12995.78,64,64,0,0,0,0,0,468,0,0,Benign,None,Benign,0
2975,UE_6,tcp,321,-51.02,40.49,1.165,1.165,66,42,24,24579,14213,10366,338.4,431.9,56.65,36.05,20.6,168782.83,64,64,65535,65535,0.0277,0.0139,0.0139,303,1,0.05,Benign,None,Benign,0
4474,UE_9,tcp,409.2,-54.08,38.41,0.003,0.003,1,1,0,44,44,0,44,0,333.33,333.33,0,117333.33,53,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
2991,UE_6,tcp,321,-52.05,39.98,2.164,2.164,67,22,45,26121,6789,19332,308.6,429.6,30.96,10.17,20.79,96565.62,64,64,65535,65535,0.033,0.0165,0.0165,252,0,0,Benign,None,Benign,0
4878,UE_10,tcp,440.7,-54.73,39.33,34.36,34.36,23,19,4,798,638,160,33.6,40,0.67,0.55,0.12,185.8,64,64,512,16384,0.1706,0.1024,0.0682,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1121,UE_3,udp,127.5,-41.43,51.03,4.314,4.314,231,117,114,39625,19481,20144,166.5,176.7,53.55,27.12,26.43,73481.69,64,64,0,0,0,0,0,491,0,0,Benign,None,Benign,0
2587,UE_6,tcp,321,-51.6,39.93,0.993,0.993,74,29,45,34656,8799,25857,303.4,574.6,74.52,29.2,45.32,279202.42,64,64,65535,65535,0.042,0.021,0.021,301,0,0,Benign,None,Benign,0
639,UE_2,tcp,235.5,-52.42,41.03,6.236,6.236,199,43,156,193193,4683,188510,108.9,1208.4,31.91,6.9,25.02,247842.21,64,64,131072,131072,0.0219,0.011,0.011,172,0,0,Benign,None,Benign,0
4780,UE_10,tcp,440.7,-54.58,39.98,54.46,54.46,14,8,6,485,245,240,30.6,40,0.26,0.15,0.11,71.24,64,64,512,16384,0.1674,0.1004,0.067,128,0,0,SlowrateDoS,Slowloris,Malicious,1
4471,UE_9,tcp,409.2,-54.87,38.62,0.005,0.005,1,1,0,44,44,0,44,0,200,200,0,70400,48,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1114,UE_3,udp,127.5,-41.42,50.53,2.573,2.573,244,120,124,43247,20952,22295,174.6,179.8,94.83,46.64,48.19,134464.05,64,64,0,0,0,0,0,255,0,0,Benign,None,Benign,0
881,UE_2,tcp,235.5,-53.49,41.4,7.193,7.193,473,47,426,589594,4014,585580,85.4,1374.6,65.76,6.53,59.22,655741.97,64,64,131072,131072,0.0101,0.0051,0.0051,288,0,0,Benign,None,Benign,0
3528,UE_8,udp,403.8,-52.36,41.55,0.224,0.224,1747,1747,0,1611782,1611782,0,922.6,0,7799.11,7799.11,0,57563642.86,64,0,0,0,0,0,0,0,1398,80,UDPFlood,Hping3,Malicious,1
812,UE_2,tcp,235.5,-52.9,41.31,7.844,7.844,210,32,178,223254,2570,220684,80.3,1239.8,26.77,4.08,22.69,227694.03,64,64,131072,131072,0.0114,0.0057,0.0057,238,0,0,Benign,None,Benign,0
1823,UE_4,udp,116.4,-40.11,52.21,0.221,0.221,2,1,1,123,66,57,66.4,56.7,9.05,4.52,4.52,4452.49,64,64,0,0,0,0,0,395,0,0,Benign,None,Benign,0
921,UE_2,tcp,235.5,-51.89,39.99,3.168,3.168,287,44,243,337982,4440,333542,100.9,1372.6,90.59,13.89,76.7,853489.9,64,64,131072,131072,0.0176,0.0088,0.0088,242,0,0,Benign,None,Benign,0
1526,UE_4,udp,116.4,-40.56,52.14,0.154,0.154,3,2,1,201,148,53,73.9,52.5,19.48,12.99,6.49,10441.56,64,64,0,0,0,0,0,267,0,0,Benign,None,Benign,0
4669,UE_10,tcp,440.7,-53.77,39.48,35.05,35.05,30,19,11,945,505,440,26.6,40,0.86,0.54,0.31,215.69,64,64,512,16384,0.204,0.1224,0.0816,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1991,UE_4,udp,116.4,-40.84,51.28,0.117,0.117,3,2,1,230,173,57,86.6,57.1,25.64,17.09,8.55,15726.5,64,64,0,0,0,0,0,341,1,0.05,Benign,None,Benign,0
721,UE_2,tcp,235.5,-53.21,41.19,2.634,2.634,305,39,266,347629,3877,343752,99.4,1292.3,115.79,14.81,100.99,1055820.8,64,64,131072,131072,0.0164,0.0082,0.0082,128,1,0.05,Benign,None,Benign,0
3258,UE_7,tcp,413,-59.4,34.32,0.0244,0.0244,707,707,0,28280,28280,0,40,0,28975.41,28975.41,0,9272131.15,128,0,1024,0,0,0,0,0,707,100,SYNFlood,Hping3,Malicious,1
1382,UE_3,udp,127.5,-42.72,51.25,2.287,2.287,153,77,76,25055,12697,12358,164.9,162.6,66.9,33.67,33.23,87643.2,64,64,0,0,0,0,0,307,1,0.05,Benign,None,Benign,0
2943,UE_6,tcp,321,-50.71,39.46,3.012,3.012,65,39,26,31842,18977,12865,486.6,494.8,21.58,12.95,8.63,84573.71,64,64,65535,65535,0.0373,0.0187,0.0187,333,0,0,Benign,None,Benign,0
3993,UE_8,udp,403.8,-52.14,41.12,0.361,0.361,1879,1879,0,1273398,1273398,0,677.7,0,5204.99,5204.99,0,28219346.26,64,0,0,0,0,0,0,0,1503,80,UDPFlood,Hping3,Malicious,1
3744,UE_8,udp,403.8,-52,41.17,0.576,0.576,1400,1400,0,814940,814940,0,582.1,0,2430.56,2430.56,0,11318611.11,64,0,0,0,0,0,0,0,1120,80,UDPFlood,Hping3,Malicious,1
4191,UE_9,tcp,409.2,-55.65,38.62,0.0012,0.0012,1,1,0,44,44,0,44,0,833.33,833.33,0,293333.33,46,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
441,UE_1,tcp,146.1,-44.57,48.12,3.697,3.697,67,18,49,56827,3456,53371,192,1089.2,18.12,4.87,13.25,122968.89,64,64,65535,65535,0.04,0.02,0.02,504,0,0,Benign,None,Benign,0
1485,UE_3,udp,127.5,-42.34,52.09,5.782,5.782,274,139,135,47780,23561,24219,169.5,179.4,47.39,24.04,23.35,66108.61,64,64,0,0,0,0,0,319,0,0,Benign,None,Benign,0
4705,UE_10,tcp,440.7,-53.81,39.55,41.06,41.06,26,16,10,790,390,400,24.4,40,0.63,0.39,0.24,153.92,64,64,512,16384,0.0935,0.0561,0.0374,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3168,UE_7,tcp,413,-59.71,34.4,0.0202,0.0202,376,376,0,15040,15040,0,40,0,18613.86,18613.86,0,5956435.64,128,0,1024,0,0,0,0,0,376,100,SYNFlood,Hping3,Malicious,1
1230,UE_3,udp,127.5,-42.7,51.48,4.351,4.351,134,67,67,22351,11591,10760,173,160.6,30.8,15.4,15.4,41095.84,64,64,0,0,0,0,0,359,1,0.05,Benign,None,Benign,0
4365,UE_9,tcp,409.2,-55.6,38.53,0.0039,0.0039,1,1,0,44,44,0,44,0,256.41,256.41,0,90256.41,59,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
899,UE_2,tcp,235.5,-52.61,40.24,9.625,9.625,452,56,396,485104,5706,479398,101.9,1210.6,46.96,5.82,41.14,403203.32,64,64,131072,131072,0.0163,0.0082,0.0082,280,0,0,Benign,None,Benign,0
2573,UE_6,tcp,321,-51.57,39.16,1.458,1.458,72,26,46,36430,11921,24509,458.5,532.8,49.38,17.83,31.55,199890.26,64,64,65535,65535,0.0381,0.0191,0.0191,290,0,0,Benign,None,Benign,0
4241,UE_9,tcp,409.2,-55.26,38.38,0.0015,0.0015,1,1,0,44,44,0,44,0,666.67,666.67,0,234666.67,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
4260,UE_9,tcp,409.2,-54.65,38.36,0.0017,0.0017,1,1,0,44,44,0,44,0,588.24,588.24,0,207058.82,50,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
159,UE_1,tcp,146.1,-44.19,47.82,3.104,3.104,56,23,33,41661,4216,37445,183.3,1134.7,18.04,7.41,10.63,107373.71,64,64,65535,65535,0.0448,0.0224,0.0224,335,1,0.05,Benign,None,Benign,0
1999,UE_4,udp,116.4,-40.9,52.46,0.107,0.107,3,2,1,249,191,58,95.4,58,28.04,18.69,9.35,18616.82,64,64,0,0,0,0,0,259,0,0,Benign,None,Benign,0
4930,UE_10,tcp,440.7,-54.24,39.81,33.51,33.51,21,13,8,737,417,320,32.1,40,0.63,0.39,0.24,175.95,64,64,512,16384,0.2181,0.1309,0.0872,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1475,UE_3,udp,127.5,-42.09,52.02,5.216,5.216,295,146,149,51675,25287,26388,173.2,177.1,56.56,27.99,28.57,79256.13,64,64,0,0,0,0,0,254,1,0.05,Benign,None,Benign,0
1167,UE_3,udp,127.5,-41.46,50.86,2.433,2.433,252,128,124,44240,22131,22109,172.9,178.3,103.58,52.61,50.97,145466.5,64,64,0,0,0,0,0,298,0,0,Benign,None,Benign,0
260,UE_1,tcp,146.1,-44.29,48.29,3.315,3.315,36,10,26,31676,2213,29463,221.3,1133.2,10.86,3.02,7.84,76442.84,64,64,65535,65535,0.044,0.022,0.022,277,0,0,Benign,None,Benign,0
2394,UE_5,tcp,309,-52.52,40.31,4.147,4.147,690,91,599,880364,5824,874540,64,1460,166.39,21.94,144.44,1698314.93,64,64,262144,262144,0.0139,0.007,0.007,457,0,0,Benign,None,Benign,0
3461,UE_7,tcp,413,-59.89,34.81,0.105,0.105,775,775,0,31000,31000,0,40,0,7380.95,7380.95,0,2361904.76,128,0,1024,0,0,0,0,0,775,100,SYNFlood,Hping3,Malicious,1
4301,UE_9,tcp,409.2,-54.97,38.09,0.0025,0.0025,1,1,0,44,44,0,44,0,400,400,0,140800,54,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
4448,UE_9,tcp,409.2,-54.84,39.63,0.0056,0.0056,2,1,1,84,44,40,44,40,357.14,178.57,178.57,120000,45,55,1024,0,0.0121,0,0,0,0,0,SYNScan,Nmap,Malicious,1
1927,UE_4,udp,116.4,-41.32,51.94,0.14,0.14,3,1,2,183,85,98,85.2,49,21.43,7.14,14.29,10457.14,64,64,0,0,0,0,0,298,0,0,Benign,None,Benign,0
1020,UE_3,udp,127.5,-41.96,50.77,2.334,2.334,290,147,143,51525,25828,25697,175.7,179.7,124.25,62.98,61.27,176606.68,64,64,0,0,0,0,0,311,0,0,Benign,None,Benign,0
4419,UE_9,tcp,409.2,-54.1,38.5,0.0035,0.0035,1,1,0,44,44,0,44,0,285.71,285.71,0,100571.43,55,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
330,UE_1,tcp,146.1,-44.52,48.47,1.18,1.18,71,15,56,73605,3375,70230,225,1254.1,60.17,12.71,47.46,499016.95,64,64,65535,65535,0.0378,0.0189,0.0189,366,1,0.05,Benign,None,Benign,0
3391,UE_7,tcp,413,-60.2,34.15,0.1094,0.1094,474,474,0,18960,18960,0,40,0,4332.72,4332.72,0,1386471.66,128,0,1024,0,0,0,0,0,474,100,SYNFlood,Hping3,Malicious,1
1324,UE_3,udp,127.5,-41.35,51.25,2.918,2.918,290,144,146,49972,25546,24426,177.4,167.3,99.38,49.35,50.03,137003.43,64,64,0,0,0,0,0,156,0,0,Benign,None,Benign,0
351,UE_1,tcp,146.1,-44.66,49.07,3.959,3.959,37,14,23,24657,2779,21878,198.5,951.2,9.35,3.54,5.81,49824.7,64,64,65535,65535,0.0319,0.016,0.016,184,0,0,Benign,None,Benign,0
2205,UE_5,tcp,309,-53.3,39.33,6.603,6.603,913,54,859,1257596,3456,1254140,64,1460,138.27,8.18,130.09,1523666.21,64,64,262144,262144,0.0243,0.0122,0.0122,308,1,0.05,Benign,None,Benign,0
3910,UE_8,udp,403.8,-52.23,40.78,0.216,0.216,1850,1850,0,1199540,1199540,0,648.4,0,8564.81,8564.81,0,44427407.41,64,0,0,0,0,0,0,0,1480,80,UDPFlood,Hping3,Malicious,1
1709,UE_4,udp,116.4,-40.64,52.25,0.213,0.213,2,1,1,130,75,55,74.5,54.8,9.39,4.69,4.69,4882.63,64,64,0,0,0,0,0,237,0,0,Benign,None,Benign,0
360,UE_1,tcp,146.1,-44.12,47.91,0.875,0.875,79,22,57,57293,3388,53905,154,945.7,90.29,25.14,65.14,523821.71,64,64,65535,65535,0.0212,0.0106,0.0106,304,0,0,Benign,None,Benign,0
3548,UE_8,udp,403.8,-52.7,40.81,0.388,0.388,1079,1079,0,667146,667146,0,618.3,0,2780.93,2780.93,0,13755587.63,64,0,0,0,0,0,0,0,863,80,UDPFlood,Hping3,Malicious,1
2823,UE_6,tcp,321,-50.86,39.43,1.268,1.268,53,20,33,30537,9018,21519,450.9,652.1,41.8,15.77,26.03,192662.46,64,64,65535,65535,0.0445,0.0223,0.0223,253,0,0,Benign,None,Benign,0
2265,UE_5,tcp,309,-53.48,39.56,3.06,3.06,670,47,623,912588,3008,909580,64,1460,218.95,15.36,203.59,2385850.98,64,64,262144,262144,0.0157,0.0079,0.0079,190,1,0.05,Benign,None,Benign,0
390,UE_1,tcp,146.1,-43.95,48.09,1.729,1.729,61,24,37,36748,3984,32764,166,885.5,35.28,13.88,21.4,170031.23,64,64,65535,65535,0.0275,0.0138,0.0138,367,0,0,Benign,None,Benign,0
25,UE_1,tcp,146.1,-44.37,48.76,3.31,3.31,51,19,32,42950,4387,38563,230.9,1205.1,15.41,5.74,9.67,103806.65,64,64,65535,65535,0.041,0.0205,0.0205,413,1,0.05,Benign,None,Benign,0
2276,UE_5,tcp,309,-52.75,40.03,8.327,8.327,731,51,680,996064,3264,992800,64,1460,87.79,6.12,81.66,956948.72,64,64,262144,262144,0.0203,0.0102,0.0102,136,0,0,Benign,None,Benign,0
2955,UE_6,tcp,321,-50.98,39.95,1.918,1.918,90,45,45,42764,15044,27720,334.3,616,46.92,23.46,23.46,178369.13,64,64,65535,65535,0.0321,0.0161,0.0161,138,0,0,Benign,None,Benign,0
4756,UE_10,tcp,440.7,-53.76,39.25,36.96,36.96,18,9,9,650,290,360,32.2,40,0.49,0.24,0.24,140.69,64,64,512,16384,0.1817,0.109,0.0727,128,0,0,SlowrateDoS,Slowloris,Malicious,1
140,UE_1,tcp,146.1,-44.79,48.25,2.529,2.529,37,11,26,36084,2736,33348,248.7,1282.6,14.63,4.35,10.28,114144.72,64,64,65535,65535,0.0151,0.0076,0.0076,487,0,0,Benign,None,Benign,0
4379,UE_9,tcp,409.2,-54.88,39.06,0.0054,0.0054,1,1,0,44,44,0,44,0,185.19,185.19,0,65185.19,50,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
2113,UE_5,tcp,309,-53.52,39.45,6.854,6.854,362,49,313,460116,3136,456980,64,1460,52.82,7.15,45.67,537048.15,64,64,262144,262144,0.0153,0.0077,0.0077,387,0,0,Benign,None,Benign,0
1228,UE_3,udp,127.5,-42.19,51.11,2.638,2.638,283,143,140,49987,25711,24276,179.8,173.4,107.28,54.21,53.07,151590.6,64,64,0,0,0,0,0,357,1,0.05,Benign,None,Benign,0
2771,UE_6,tcp,321,-51.65,39.2,2.716,2.716,60,27,33,28093,10989,17104,407,518.3,22.09,9.94,12.15,82748.16,64,64,65535,65535,0.0429,0.0215,0.0215,314,0,0,Benign,None,Benign,0
1259,UE_3,udp,127.5,-42.12,50.84,1.218,1.218,147,71,76,25908,12752,13156,179.6,173.1,120.69,58.29,62.4,170167.49,64,64,0,0,0,0,0,512,0,0,Benign,None,Benign,0
3136,UE_7,tcp,413,-58.63,34.85,0.0366,0.0366,217,217,0,8680,8680,0,40,0,5928.96,5928.96,0,1897267.76,128,0,1024,0,0,0,0,0,217,100,SYNFlood,Hping3,Malicious,1
3242,UE_7,tcp,413,-59.45,33.8,0.1039,0.1039,419,419,0,16760,16760,0,40,0,4032.72,4032.72,0,1290471.61,128,0,1024,0,0,0,0,0,419,100,SYNFlood,Hping3,Malicious,1
388,UE_1,tcp,146.1,-45.15,47.79,4.363,4.363,69,20,49,59332,3692,55640,184.6,1135.5,15.81,4.58,11.23,108791.2,64,64,65535,65535,0.0392,0.0196,0.0196,130,1,0.05,Benign,None,Benign,0
618,UE_2,tcp,235.5,-52.41,39.88,5.122,5.122,483,59,424,534080,6030,528050,102.2,1245.4,94.3,11.52,82.78,834174.15,64,64,131072,131072,0.0176,0.0088,0.0088,507,1,0.05,Benign,None,Benign,0
3466,UE_7,tcp,413,-59.63,33.3,0.1071,0.1071,706,706,0,28240,28240,0,40,0,6591.97,6591.97,0,2109430.44,128,0,1024,0,0,0,0,0,706,100,SYNFlood,Hping3,Malicious,1
2774,UE_6,tcp,321,-51.01,40.06,0.971,0.971,69,29,40,30173,10417,19756,359.2,493.9,71.06,29.87,41.19,248593.2,64,64,65535,65535,0.0231,0.0116,0.0116,407,0,0,Benign,None,Benign,0
3435,UE_7,tcp,413,-60,33.92,0.0346,0.0346,383,383,0,15320,15320,0,40,0,11069.36,11069.36,0,3542196.53,128,0,1024,0,0,0,0,0,383,100,SYNFlood,Hping3,Malicious,1
734,UE_2,tcp,235.5,-52,41.02,3.3,3.3,431,75,356,440038,6750,433288,90,1217.1,130.61,22.73,107.88,1066758.79,64,64,131072,131072,0.0238,0.0119,0.0119,235,0,0,Benign,None,Benign,0
3809,UE_8,udp,403.8,-52.65,40.54,0.31,0.31,1109,1109,0,620929,620929,0,559.9,0,3577.42,3577.42,0,16023974.19,64,0,0,0,0,0,0,0,887,80,UDPFlood,Hping3,Malicious,1
4531,UE_10,tcp,440.7,-53.13,39.73,37.5,37.5,13,9,4,469,309,160,34.3,40,0.35,0.24,0.11,100.05,64,64,512,16384,0.1628,0.0977,0.0651,128,0,0,SlowrateDoS,Slowloris,Malicious,1
